,pc1,pc2,pc3,pc4,pc5
48,0.04586727926265227,0.005236248733072332,0.03574197348073565,-0.01583283317158165,0.007489197139978042
49,0.03451743600194514,0.08998370669017483,-0.00699575644344628,0.027770985269436672,0.004323336230692443
50,0.04375331540003231,0.01791440036947841,0.05438092706455283,-0.04259535491982255,-0.016298948841063813
51,0.02988100271155065,-0.02150872878107694,-0.01738786646676936,-0.019449726116333617,0.015483035384982287
52,0.03620999295061033,-0.03275425362712708,0.026724512196144246,0.09334288171586237,-0.05915728866791849
53,0.00224550678315755,-0.0009332017232846198,-0.004360170582972273,-0.0017439339547836007,-0.0016227749999250477
54,0.007048042442541613,-0.0068128716666481836,-0.01242507224913677,-0.013936859194373048,0.001399518106612866
55,0.0023044322154086986,-0.0006223375480645911,-0.006367352439365031,-0.00389701910439658,-0.005980171686293135
56,0.04608897026080867,0.00731582677506546,-0.010499664668351196,-0.02935011227069765,-0.011889081075938213
57,0.03788595323307688,-0.016159623895234,0.03243415912878538,0.03668084505841345,-0.01673078072175245
58,0.036909369655778776,-0.0033699969954934664,-0.022049604023512016,0.08383336039892524,-0.05671180240175694
59,0.013652993442684874,-0.013788445890204304,-0.02733820329841425,-0.022002555690830542,0.015064260793443671
60,0.04354318215253807,-0.027801124481631762,0.019256155055295147,-0.007212571884193534,0.037634010476504505
61,0.006302332119834203,-0.003679569052656064,-0.010327463026550378,-0.007626854064834702,0.0030104127859022613
62,0.0341293061407273,0.07163900420455603,-0.0364081854592139,0.0038148056669283516,0.03552780585103793
63,0.030464165170212654,0.003805036031752992,-0.051916695426112956,-0.004410474168958257,-0.027420034386989964
64,0.005989517634026022,-0.006517769502378892,-0.013299587133040722,-0.011695483801643774,0.0013822887284840187
65,0.04399340245430525,-0.013078449110114965,0.051529085331823044,0.004857114602366381,-0.0625373055876999
66,0.045627344525474685,-0.016144502867989973,0.07488744229619662,0.018113691413258706,-0.012734987649365337
67,0.04133673690793927,-0.020444444389657576,0.08725210708650057,0.007263294757991647,-0.02163100821829359
68,0.0391586267775323,-0.008201106536339764,-0.021094136149552266,-0.0395678361610164,-0.0443377973460104
69,0.013022641338851063,0.005653045766048658,-0.008387250572411825,-0.017156124099582015,-0.0017608780963173337
70,0.027235354493884104,-0.01792039941619897,-0.014126426469689816,0.11937377717447846,-0.06581709479634353
71,0.04263611804089889,-0.016045092822733708,0.015820253514575867,0.018736475789246705,0.09748487995038226
72,0.03778079132005693,0.02893578621712966,-0.053871235416258656,0.011766134041824377,-0.021774590215140888
73,0.010485073653373296,-0.0013485867744333479,-0.021033679189495967,-0.02015518351039769,-0.011861083694923873
74,0.014658024299572525,-0.008126637483180493,-0.016062939317354172,0.013028272468326186,-0.02827014267344969
75,0.007909429915125188,-0.0046273052917344395,-0.021211865437411742,-0.02487022948001834,-0.013557930807452068
76,0.04318379072482286,0.0003212428680075751,0.03085159520789529,-0.045765631075470596,-0.00016495969084600638
77,0.032995354258231836,-0.0011529246902635332,-0.0041572820632793,0.11184061230737592,-0.056479226312931556
78,0.019353080946513383,-0.019599582098932953,-0.011039135150194966,0.009993529544696901,0.05384088351096463
79,-0.0008354220829428804,-0.00017710114796094114,0.0020144070013458177,0.0017028965728109902,0.0018242808119761729
80,0.03596158178136051,0.0010884106374614633,-0.021497352097547065,-0.025293706584463078,-0.015807414692072797
81,0.0009348395337132781,-0.00043968892398842856,-0.002544844209805674,-0.003133519930051265,-0.0027034824200178227
82,0.04437406002146773,-0.02377440428371734,0.05577798855913686,-0.028280623785443295,-0.024406539304297127
83,0.03958721351247123,-0.012579432385691114,-0.02381098371554504,0.04134959949319026,-0.017980238024733836
84,0.042421584664766865,-0.025983377427877628,0.07711407720327598,-0.025732648047072756,0.04012084157532804
85,0.04862995775091306,-0.02645074910895274,0.028835974275908803,0.0323512475871615,0.005583954715114596
86,0.03220313655693008,0.029943754134511717,-0.027731622036884965,0.02971245627252626,-0.052929278052509965
87,0.030289016311073693,-0.02456398970643811,-0.04741571693379582,-0.027324177331961012,0.04278056031777767
88,0.013715437064756423,-0.013176388936866859,-0.019106497877138758,-0.0008407558589099626,0.03171577083482333
89,0.040824449426136084,-0.017348364852097394,-0.012382863096644254,-0.017588168103630723,0.016991595577957708
90,0.03986976275213352,-0.014760267182011377,0.08847693206395577,-0.02890274486173503,-0.005865807456876567
91,0.03266235044672353,0.07519739087935015,-0.024652500791660373,-0.0022051521896668505,0.03565798402221523
92,0.03419991627351484,0.003457773956229198,-0.053874291759338944,-0.019216820843510854,0.0010185690431905017
93,0.041331684467399724,-0.03782842615831077,0.0036850495760963158,0.061363136121940685,0.08009853963848991
94,0.005695164989489072,-0.005257659896463874,-0.013572668528583345,-0.017591360907037123,-0.008159560254920739
95,0.024206130672274364,-0.03212865191614178,-0.00815221733626273,0.04809252318238488,0.11329436923020042
96,0.005411751728061498,0.0018976516745711834,-0.005665713637433643,-0.008784116458062785,-0.00562905905386839
97,0.04494571680929347,-0.031190618716288886,0.015816503988867414,0.019510033914473184,0.06834150910981691
98,0.04569954817173307,-0.013419008883750368,0.02306439464672551,-0.014055579746236316,-0.04290751895427576
99,0.039475634897312005,0.002298252157053405,0.09460685997507977,-0.010302150481166422,-0.021909483693500053
100,0.03486494162175874,-0.02786256951148226,-0.017537338123528697,-0.003877728695206242,0.06978267682910619
101,0.0035515456056540657,-0.000735485305542044,-0.00344490161887309,-0.007402417871498523,-0.006114654372311459
102,0.030603405982203246,0.030745008911297413,-0.040920084256865275,-0.0340048366935962,-0.024050582918271265
103,0.04156350167434808,-0.0284445872168898,0.02123721142815777,-0.005464686117956687,0.007395992527241514
104,0.03884491960329228,-0.014481432484145903,-0.020372627665295098,0.10108062960274879,-0.021389381492012492
105,0.027119273615341537,-0.008516323028052459,-0.047529851002906034,-0.02532468978208388,-0.002747063778011024
106,0.03637270224897703,-0.037501725543228795,-0.03825553910250424,0.06888601729336331,0.020832946969412205
107,0.022704344951183113,-0.027775139577795087,-0.005260624783608887,0.03319388885375101,0.12173683251884518
108,0.0021002061330102815,-0.000629038528572867,-0.005490781138744666,-0.0049994479790837765,-0.005972417375892523
109,0.014583712304925285,0.006239284353942801,-0.009322912651125694,0.010740942125690675,-0.024243511652790622
110,0.0032207633692483166,-2.8319113348159012e-05,-0.005655236468718056,-0.0062987703682853054,-0.006226790070989362
111,0.03839374719905442,0.07843104933610451,-0.00828361964043456,0.032769844505444505,0.03405689225930084
112,0.0410024248630748,-0.027726953727068872,0.01981739313175508,0.02732702724892179,0.09745033004204376
113,0.004500276264532391,0.020901862324890972,-0.003883831630732731,0.0007791381644405961,0.0002605608833868559
114,0.030317599570038597,-0.0037302967464467097,-0.005081723342373,-0.0022530563471676607,0.022465000938574415
115,0.030229153218490026,0.10208060165998814,0.017884907211974967,0.0025577280884510217,0.022675248194166508
116,0.003669604801388594,0.0005441506066695641,-0.00514191862900293,-0.00851548108533629,-0.006359830182725215
117,0.044273631373311854,-0.018002312651114752,0.07364662916063396,-0.019600385585052386,-0.014464492198008118
118,0.032254183424435534,0.09493607497965569,-0.0006712480080542256,0.04306051001426748,0.00260341654621987
119,0.0013857603563955086,0.0008823172798522135,-0.0029497582968164475,-0.0033367608377596987,-0.0055758618883280505
120,0.03643430039562659,-0.02844325451753597,-0.010446781668914213,-0.002778936252983767,0.001010433226072395
121,0.0030784256599622963,0.00013863418681081614,-0.007621897775186735,-0.008311158488469542,-0.007390774477313138
122,0.028522786193322058,-0.01691821406186106,-0.017808345769811076,-0.014385364038634768,0.05046836642631126
123,0.027235586958962915,-0.005519882751919589,-0.04706079310155736,-0.04075700611121836,-0.029421610607109145
124,0.00468086738718225,-0.0012234531474881983,-0.013412986217956916,-0.015157198486470147,-0.006809914484450517
125,0.035585710892313875,0.046779993677591565,-0.0034391278007170666,-0.024554212918222608,-0.04045177621929869
126,0.03897332764893236,-0.017923767771470974,-0.04034878810622585,0.02416268247097983,-0.03888963686417775
127,0.03165964014665901,0.09881003601798045,0.030398362089933146,0.011697032151520693,0.007908080375897068
128,0.04086748794836433,0.0024016372858962753,-0.009402204930303783,-0.035281082277535264,0.012764697697747277
129,0.04801401371005815,-0.017701371417208827,0.03332293095667861,0.0553815735690983,-0.006064909918002543
130,0.040292076980161046,-0.010602688931796857,0.0031395033553768374,-0.03635228828118344,-0.009026156075538801
131,0.0437349135042342,-0.03767837726112073,0.040415922968001,0.04234212458418417,0.0062048475446367345
132,0.021563270521453442,0.11355924287122497,-0.013395348973381953,0.017912662513829343,0.02398707900073997
133,0.04176078656195754,-0.007364894004919186,-0.00970956533897214,0.019368761487781487,-0.05995712683916044
134,0.005088980958139169,0.0024752043100605453,-0.008944635345120777,-0.005513764055640113,-0.004801027697557192
135,0.022185211385790656,-0.02376401325450288,-0.0374770597479372,-0.02598148931166473,0.03941945474954814
136,0.03955229209437177,-0.012735495548699462,-0.012698035069047082,0.0175713209911193,0.07127263929298018
137,0.0072618344952104,0.0026312510325350496,0.001635335549705832,-0.010725522557621544,-0.006450403232512321
138,0.009355398116026897,0.006730092304231036,-0.019746510111490256,-0.020166825122444408,-0.013662009247391643
139,0.016183216127294384,-0.014326594859562,-0.01861718520524635,0.028257933467052257,-0.010377049554764433
140,0.047870867353701,-0.027478890667230967,0.035034165993064116,-0.016091385198510104,0.010239758607346527
141,0.041178817552376665,-0.030381774908494797,0.004759080139725246,-0.008927336197141473,0.005661017882870652
142,0.026949902085934306,0.0011694206208300152,-0.0463631698901773,-0.031030193440326224,-0.01183957916488833
143,0.02878722346355118,-0.031988404744694235,-0.012520665409822516,0.01923242730679266,0.11949314316662497
144,0.04813798977453965,-0.017617174357083053,0.042480665056486906,0.011757253521462887,-0.02498803088160841
145,0.04580361216211596,0.019514031159905774,0.04616035405135008,-0.023896982996460113,0.04105181566090621
146,0.03021725653027091,-0.0313903181455721,-0.012184329614657638,0.04110686894994117,0.026507454727475267
147,0.045407038876921005,-0.029943381894617243,0.012264423678772052,0.014440348041133103,0.008956591469213081
148,0.014009188093906432,-0.004741024546406435,-0.032012310971521026,-0.028872969151609574,-0.014783726664960119
149,0.03149321187587957,0.009517957821554932,-0.05653262690511184,-0.028156879544456604,-0.012133692336645088
150,0.032295251921430665,0.0901418872858474,-0.013022275952412773,-0.008370682900048857,0.012870995485416382
151,0.006027676668765951,0.0021008731691473455,-0.007566952621795258,-0.009218477012499931,-0.0038862704003316214
152,0.0033587421240078787,0.0003139183389601246,-0.007862156156287154,-0.008667197704528444,-0.009211976071807454
153,0.047599991381153436,-0.02389949192464,0.027097780263646957,-0.002837134482654845,-0.02264909527659122
154,0.01848306503877592,0.11618726789834775,0.003951302338237371,0.022599713854310473,0.02243187700078958
155,0.024095861553566262,0.014352029240013902,-0.03864509844728575,-0.04753532124199861,-0.020365962220053782
156,0.027650583543563513,-0.01450228029577618,-0.04966993262778445,-0.034900598311391924,-0.03367349894363622
157,0.038738611404352724,-0.0068533050747678825,0.09267474243700537,-0.024923170324356227,-0.031523298314979506
158,0.03723990473574272,-0.012310065608596559,0.10281558542736283,-0.013525651079785875,-0.010299667317403737
159,0.03643549092050334,-0.03740798119490189,0.002241340392472903,0.10667738760549929,-0.02814653828810959
160,0.030790597042247937,-0.013835294794103387,-0.04625839156138528,-0.02447519265628253,-0.029167571062411184
161,0.007157998487211854,-0.0023399734397746693,-0.01793717949663208,-0.017924047728714296,-0.011232808444935955
162,0.028666714888149328,0.012346245157488736,-0.0026048180532614704,0.015996626873458344,-0.009618301206774548
163,0.036757262882930464,-0.011546596431613373,0.10370225993851907,-0.010408347025734496,-0.016913208134392493
164,0.03635589219751472,0.0882177100263755,0.013845658442982849,0.005671274861100366,0.03550076083359826
165,0.008675896390982466,-0.001052788772916786,-0.0006540247560120224,0.00427000161687383,0.003548019500909032
166,0.03898185030160119,-0.02537883871240949,-0.04991392454373451,-0.0028471997097122563,0.011842309923023849
167,0.004581343822453491,-0.004272314853178535,-0.014018446497620022,-0.014172654435605165,0.001307339671856751
168,0.023609128778643566,-0.01095689084131009,-0.040907619233225806,-0.041741308929208305,-0.02362210077678668
169,0.026517777914086806,-0.013858352248621439,-0.044448928074220344,-0.0492337483977767,-0.018948065707949525
170,0.03917037327402989,0.0008446481689826799,0.08910168806573461,-0.024069765328299575,-0.02691363927442403
171,0.04295620327308872,0.01597555855513283,0.018395793173250692,-0.03985255346784714,-0.021906745125406617
172,0.044072835583230656,-0.019094000911196778,0.03289294800297913,-0.015787895729156908,0.050566987411860644
173,0.001369060679003349,0.00036200699588159177,-0.0033064252451317075,-0.0037837007176328074,-0.003529733105567555
174,0.03495533636441214,-0.012171499341249295,-0.022848049042814417,-0.05362139168374477,-0.022625634048157074
175,0.02345735486887,-0.007643856073137887,0.008475070134402577,-0.03175942958221772,0.003897192017672974
176,0.03670597308560679,-0.016501683221815097,0.011200009775538375,-0.046688158467911245,-0.006775017655563982
177,0.03581854595812907,0.031271378584965544,-0.04164424459327935,-0.03332757024444328,0.009650861073106014
178,0.026640579271543178,-0.014727380930003562,-0.04076708071657972,-0.04085315823455395,-0.014699223770361373
179,0.023205291467789987,0.11382575595595872,-0.004315167090696381,0.018213319921718797,0.01973699458167601
180,0.007846643180862605,0.0014443659698175606,-0.016597483082717926,-0.01812869230778742,-0.01264803130982103
181,0.0027016145074648446,0.00013028088225274732,-0.0062818560783164034,-0.00580601557952504,-0.004984036936435377
182,0.022718768274098074,0.0071912544624730245,-0.04382237260846634,-0.040251032332828514,-0.035713816285469144
183,0.03094784578107349,-0.02728291928736878,-0.021829545883472853,0.08727537583633281,-0.06419457901136646
184,0.04526390082818553,-0.01981926464278639,-0.0016596252489283834,-0.01616301558521036,0.01610047931225808
185,0.0396262194573649,0.03422016599817578,-0.007854542067872864,-0.032281195946329735,-0.015181829533320097
186,0.024434810164318956,-0.011161012386859006,-0.04465714552341303,-0.04225912002824577,-0.03437228366863146
187,0.04039761309447193,-0.027260569199587397,0.01495046614292405,0.04232810892862598,0.08340398336349325
188,0.042928776084321316,-0.029635710441334475,-0.036517584962254164,0.013336181209238037,0.014466879279704536
189,0.0031049639320492183,-0.0008196644112164134,-0.006664735594047759,-0.008321597665099538,-0.007870218930190402
190,0.010908768757188665,-0.003151666753782559,-0.015300438927129085,-0.013647002026598342,-0.009172843989331226
191,0.030874634517867823,0.0046005507025040785,-0.046883998364210325,-0.027950732953448944,0.005913516652423747
192,0.03901500889448831,-0.022475792467563822,0.09551260095745889,-0.007891719154091871,-0.01408352177717559
193,0.044837827385843285,-0.02837354763908182,0.04117819245039794,0.04982426633776127,-0.04127365429710034
194,0.031354997183565735,0.04844186954697798,0.023279774967760937,0.022204938106154298,-0.023379399669673503
195,0.017191559605920538,-0.013580700510991668,-0.00992154440288513,0.01616899905600933,-0.004304992908391407
196,0.04390037589705818,0.05777426688465327,0.032071302976363555,-0.009017645648829061,0.0038880539507838933
197,0.03763283336230505,0.014393772607705206,0.04466494372872158,-0.040994210766207496,-0.03913216154677022
198,0.03949725006290057,-0.029966053875354854,-0.044561892065839215,-0.02111822625996422,0.01601295097102904
199,0.03674045700975823,-0.016884238251498828,-0.010743272364374843,-0.04428966015535309,0.01689019309516594
200,0.03578782444166825,-0.010267169513793795,-0.004221250111231403,-0.046604990334799555,-0.01912457437557917
201,0.0053592441277558875,-0.00048006367954113997,-0.012656661936760804,-0.009009996581494633,-0.012409745259991254
202,0.02992250871686497,-0.037320856235359114,-0.020165940583256013,0.050007165017091564,0.0883908321893752
203,0.045088301538529496,-0.03807028025994958,0.021699375480944784,0.0503941017032268,0.03616730880273883
204,0.03625226703365896,-0.004883988946103794,-0.0069363301955606416,-0.04916456189546234,-0.02042323483786805
205,0.03613099268666642,-0.014248695823360446,-0.011024866081035097,-0.042131698510394465,-0.021765888417668126
206,0.04165106597302474,-0.020078311453980306,-0.00914478206872894,-0.026255610188426468,-0.007922094229437076
207,0.04371824588369736,0.0012157453487725907,-0.020682580918206843,-0.004885777974375029,-0.04726043651040813
208,0.04219864025887317,-0.020842247270613314,0.0031877293903357752,0.01703767761233462,-0.03224492818532488
209,0.020121609701228862,-0.019146402538770257,-0.015990868766994185,0.008747598051869565,0.050627167374112804
210,0.007019598212814302,0.0021226354022176024,-0.007961538629777635,-0.0005960248432835928,-5.44484272529669e-07
211,0.02991176447337611,-0.017501557167963987,-0.04404054437161233,-0.03631027043458649,-0.02142386581280086
212,0.0011279010507357341,0.0015063208282504374,-0.001763904096012565,-0.0015919254966377293,-0.0023570212737801612
213,0.000989253527905835,0.0009075853203039274,-0.0025157116206711064,-0.002500572352801087,-0.0012736961792998095
214,0.039054113286306355,-0.00834651757763181,0.009971656469162345,-0.04115711312157412,-0.039859943311829286
215,0.03291440919171801,-0.00885510977677658,-0.049942340977274034,-0.012562193817523774,-0.02760070484942633
216,0.03852888156354025,-0.018034823337513373,0.09428786268082792,-0.02017721654364238,-0.02907242037831251
217,0.03762593695083813,-0.003145906784664805,-0.04670810425040787,0.026708689052873186,-0.007925636745964927
218,0.027753817016898573,0.1005371636847142,-0.023014881938283598,0.02625715303003445,0.017571752038605327
219,0.03973409370467193,0.05624778204541589,-0.02018505086543491,0.05699651115776581,-0.034495866756475466
220,0.0423421611326101,0.016581527521302115,0.04857782800298704,-0.040618492568685764,-0.03555574061622836
221,0.0153279329980025,-0.014277826271082882,0.0334021665284343,0.00465308909206748,-0.03314130786299458
222,0.004675337387305944,-0.0011824048300579154,-0.010842282126920164,-0.010271386814596065,-0.008416403229242028
223,0.03384567824295178,-0.031768995970017415,-0.0016473895887612311,-0.0028718679057319874,0.05150034706415179
224,0.005018359604638696,-0.0036496384412668774,-0.012952320936528199,-0.014771080875907418,-0.007486564047861849
225,0.028489962853407998,0.10657607594823243,-0.0005597025758848067,0.03466165775763866,0.0038669652935403565
226,0.006346958852617136,-0.0029187440625048256,0.0016830463191434943,-0.009260263991329646,-0.003885853425780182
227,0.04176044640951811,-0.035009966611665666,0.004241195593949813,0.07889298223629691,-0.04913069343274939
228,0.018043046091144446,-0.01954478649943128,0.006289484605500348,-0.000924870090776807,0.028694619860294496
229,0.01041707238370406,-0.010719345015886488,-0.023191444331323932,-0.018384689704272886,0.009051707192538401
230,0.010486356036466495,-0.004665005824385367,-0.003943151349347807,-0.007110724849912544,0.008401173146966133
231,0.037969834672233735,0.02263495340477442,-0.022122470997887323,-0.02935719368619845,-0.0153989376000136
232,0.024873424160798817,-0.009307114559385318,-0.04229515018691316,-0.03150703943458353,-0.012167432340705258
233,0.003967437885333464,-0.0016845531890140827,-0.0011115614511528439,-0.003934537585409787,-0.007949330570210113
234,0.03670766446189922,0.06129957792623618,-0.036945923676022126,0.00807473390339233,-0.004435660265657012
235,0.022503598977825428,-0.018068649493964698,0.020602404564564216,0.030202585818173124,-0.006667024036279307
236,0.03483663441707599,-0.022258702840437433,0.027786591291779655,-0.006267919520683797,0.02731432049295594
237,0.04304864696558284,-0.008601877631578216,-0.049552617141310616,-0.002876636903477837,-0.04806767749027783
238,0.017784093508898726,0.06360775645850644,-0.012394141750867348,-0.0005613124334566163,0.007395342844683671
239,0.03460758656370322,-0.031795383380946465,0.009977247797051213,0.1067349326345064,-0.05055843474744368
240,0.005087474954317692,-0.0005882994845126032,-0.006423179621829813,-0.009897979794759223,-0.007943313022262664
241,0.027421242563325905,-0.02761256830621537,-0.02658273021080413,0.07114447978654863,-0.018119431597153974
242,0.012516729680682917,-0.009347523063264394,-0.01708593057141639,-0.012533771973088484,-0.0016837802034929468
243,0.02968790539879998,-0.004016097063192784,-0.03848643753911843,-0.04216424972577926,-0.03473294876234284
244,0.0372155683685179,0.015858324762084017,-0.04336377680539138,-0.025977127558712367,0.03970431915667902
245,0.044782827827412865,0.0006286626243956469,0.012948013604120491,0.014032004373789065,-0.054882007710794316
246,0.018222555161131127,-0.01339966770364174,-0.021228290600592507,0.006986308161365478,0.01866446584115623
247,0.025841101745139827,-0.0036914887679458963,-0.0321782062687243,-0.05310779926174466,-0.03212886519980421
248,0.0416388294332204,-0.01849919684781165,-0.013350805183641592,0.03438206508623375,-0.04243720770285361
249,0.04266702687877822,-0.032782170770939055,-0.012781751950904172,-0.00743942129821386,0.03403705168611018
250,0.046200143435057656,0.034501295861564585,0.041933992615649146,0.01987266617254589,-0.012969257568677547
251,0.017099494128908894,-0.018767142805406208,-0.03269202480890014,-0.019777646889069998,0.02531064209519902
252,0.03927991825852953,0.003941296793847494,0.02530591528183306,-0.03381281472411137,0.004815100185834015
253,0.01851452635537323,0.0056895621055059725,-0.02899841228554248,-0.0020378452303158145,-0.03496618818028996
254,0.04189813125044348,0.01626330089770606,0.0074295959640029875,0.029038087579736443,0.0815689196080889
255,0.040604826540911076,-0.023818819380857722,0.017138618308140115,0.0533858869069241,0.027385892193666477
256,0.03641241708358384,-0.01089666384467845,0.08965315569076711,-0.038581082554200126,-0.012942177951828103
257,0.010243308322142446,-0.0026231278879052474,-0.017996248221344702,-0.015699025157892375,0.0053719339531931335
258,0.04522707246213617,-0.007316926369647431,0.025346946410142967,-0.015442968809251455,-0.0334807292870816
259,0.005135027150855586,-0.005037493866444688,-0.013416140951288137,-0.01637350909939508,-0.005935681122325185
260,0.020174017298554472,0.1134041256542444,-0.005862758496739145,0.019331294816161682,0.028313992306681707
261,0.03861493110122649,-0.011852195419051314,0.0565980261860591,-0.05007772410768278,-0.04414665579563942
262,0.0015331567547180883,0.00015689359994622103,-0.0018269673912495066,-0.003405155955894426,-0.005616463926197781
263,0.039557085294060795,-0.019641205395968576,0.09652934996703748,-0.0064376249742324814,-0.01510020540245124
264,0.03434004516120822,-0.00994638257035649,-0.008426721291710574,0.03911178974924744,0.00583417970488209
265,0.03942800178559625,-0.020687199557937887,0.032890100691805285,-0.03370592053904749,0.008319462256049402
266,0.02032141017226254,0.013647340657342029,-0.0274750217550916,-0.007682555500321011,-0.0006189695352439955
267,0.032225961251965585,-0.03417708215116827,-0.010884815575748491,0.1140078713569758,-0.04044429283019001
268,0.03946995746492515,-0.007134209351496519,0.010041029543175251,-0.04775797855219627,-0.0029544555750766434
269,0.0379907641608354,-0.03253992882823289,-0.01120792339854488,0.05361231967579093,0.0699502179250559
270,0.01991526963842494,-0.01985905554207256,-0.01637454299941833,0.05481184934995911,-0.04973590424146793
271,0.043201085983319426,0.03799366486518412,0.07382274557711187,-0.012770437805938804,-0.005237561432006588
272,0.04246738519383914,-0.03184006254262139,-0.0044437642470885035,-0.021233424870798386,0.05201793879979675
273,0.04151748600377271,-0.02484922409858552,-0.004813472489451193,0.018084630047396782,-0.03907142882536526
274,0.01650961847531041,-0.01773950961455512,0.002181715787843536,0.0008451409976307872,0.04531650731107401
275,0.00515268691178726,0.0007038949615914062,-0.0055577995325721994,-0.009171930302240464,-0.007315858380325141
276,0.028869989689439806,-0.029316931629205203,-0.019385048272712126,0.09986504123812474,-0.059304260840485915
277,0.027697512866545218,-0.0032437787776228647,0.015254026162476134,0.01535860504809269,0.05277257144983546
